prov_name,year,q10_dynasty_share,q50_dynasty_share,q90_dynasty_share,horizon,risk_tier,pi_width,dynasty_share_2022,delta_from_2022,trajectory
Cebu,2025,33.3683967590332,35.61323547363281,39.10821533203125,2028,Moderate Risk,5.739818572998047,33.099822998046875,2.5134124755859375,Increasing
Cebu,2026,34.45646286010742,37.272586822509766,41.30515670776367,2028,Moderate Risk,6.84869384765625,33.099822998046875,4.172763824462891,Increasing
Cebu,2027,35.878257751464844,39.372501373291016,43.94890975952149,2028,Moderate Risk,8.070652008056648,33.099822998046875,6.272678375244141,Increasing
Cebu,2028,37.27268981933594,41.335914611816406,46.22200775146485,2028,Moderate Risk,8.949317932128913,33.099822998046875,8.236091613769531,Increasing
Davao De Oro,2023,24.89857482910156,27.331867218017575,31.06122589111328,2028,Low Risk,6.162651062011722,31.45161247253418,-4.119745254516605,Decreasing
Davao De Oro,2024,26.009767532348633,28.677427291870117,32.773765563964844,2028,Low Risk,6.763998031616211,31.45161247253418,-2.7741851806640625,Decreasing
Davao De Oro,2025,26.698646545410156,29.787242889404297,34.31340026855469,2028,Low Risk,7.614753723144531,31.45161247253418,-1.6643695831298828,Stable
Davao De Oro,2026,27.183162689208984,30.826557159423828,35.83607864379883,2028,Low Risk,8.652915954589844,31.45161247253418,-0.6250553131103516,Stable
Davao De Oro,2027,27.285072326660156,31.58487319946289,37.06241226196289,2028,Low Risk,9.777339935302734,31.45161247253418,0.13326072692871094,Stable
Davao De Oro,2028,25.888526916503903,31.063230514526367,36.974273681640625,2028,Low Risk,11.085746765136722,31.45161247253418,-0.3883819580078125,Stable
Davao Del Norte,2023,14.567987442016602,15.669816970825195,18.309280395507812,2028,Low Risk,3.741292953491211,16.66666603088379,-0.9968490600585938,Stable
Davao Del Norte,2024,15.01983642578125,16.559341430664062,19.59764289855957,2028,Low Risk,4.57780647277832,16.66666603088379,-0.10732460021972656,Stable
Davao Del Norte,2025,16.085922241210938,18.203575134277344,21.840986251831055,2028,Low Risk,5.755064010620117,16.66666603088379,1.5369091033935547,Stable
Davao Del Norte,2026,17.73073387145996,20.48139190673828,24.665691375732425,2028,Low Risk,6.9349575042724645,16.66666603088379,3.814725875854492,Increasing
Davao Del Norte,2027,19.419279098510746,22.69091796875,27.163862228393555,2028,Low Risk,7.744583129882809,16.66666603088379,6.024251937866211,Increasing
Davao Del Norte,2028,20.589359283447266,24.184215545654297,28.744705200195312,2028,Low Risk,8.155345916748047,16.66666603088379,7.517549514770508,Increasing
Davao Del Sur,2023,21.825769424438477,22.923931121826172,24.947269439697266,2028,Low Risk,3.121500015258789,24.30555534362793,-1.3816242218017578,Stable
Davao Del Sur,2024,22.387338638305664,23.472904205322266,25.35493850708008,2028,Low Risk,2.9675998687744176,24.30555534362793,-0.8326511383056641,Stable
