prov_name,year,q10_dynasty_share,q50_dynasty_share,q90_dynasty_share,horizon
Quirino,2026,20.3579158782959,23.624948501586914,27.621288299560547,2028
Quirino,2027,20.094284057617188,23.43933868408203,27.50144386291504,2028
Quirino,2028,19.872844696044922,23.277435302734375,27.383907318115234,2028
Rizal,2023,33.15839385986328,35.17759704589844,38.65699005126953,2028
Rizal,2024,33.24063491821289,35.716064453125,39.652488708496094,2028
Rizal,2025,33.287208557128906,36.05336380004883,40.41434097290039,2028
Rizal,2026,33.237735748291016,36.16691970825195,40.81586456298828,2028
Rizal,2027,33.12401580810547,36.157958984375,40.99324035644531,2028
Rizal,2028,32.9830436706543,36.092777252197266,41.046749114990234,2028
Romblon,2023,27.789453506469727,30.783334732055664,35.04695129394531,2028
Romblon,2024,28.207199096679688,31.957361221313477,36.819820404052734,2028
Romblon,2025,28.465667724609375,32.74241256713867,38.135746002197266,2028
Romblon,2026,28.640052795410156,33.21080017089844,38.9476203918457,2028
Romblon,2027,28.74022674560547,33.48451614379883,39.44908905029297,2028
Romblon,2028,28.76922035217285,33.642982482910156,39.77741241455078,2028
Samar,2023,28.932218551635742,29.650407791137695,30.928302764892578,2028
Samar,2024,29.45627784729004,30.56101417541504,32.13058853149414,2028
Samar,2025,29.849266052246094,31.260692596435547,33.158538818359375,2028
Samar,2026,30.06304931640625,31.764934539794922,33.988670349121094,2028
Samar,2027,30.159019470214844,32.15470504760742,34.69499588012695,2028
Samar,2028,30.185699462890625,32.44251251220703,35.26154708862305,2028
Sarangani,2023,20.599506378173828,22.417381286621094,25.71247673034668,2028
Sarangani,2024,20.486953735351562,23.13375473022461,27.2250919342041,2028
Sarangani,2025,20.702861785888672,24.294021606445312,29.683448791503906,2028
Sarangani,2026,21.046173095703125,25.564260482788086,32.26177978515625,2028
Sarangani,2027,21.263017654418945,26.46419906616211,34.0523567199707,2028
Sarangani,2028,21.33095932006836,26.956295013427734,35.022850036621094,2028
Siquijor,2023,24.54709243774414,29.794315338134766,36.260536193847656,2028
Siquijor,2024,24.804908752441406,30.0421085357666,36.29821014404297,2028
Siquijor,2025,25.54055404663086,30.546398162841797,36.423221588134766,2028
Siquijor,2026,25.841224670410156,30.674697875976562,36.331119537353516,2028
Siquijor,2027,25.854534149169922,30.603065490722656,36.156524658203125,2028
Siquijor,2028,25.751964569091797,30.466148376464844,35.97236633300781,2028
Sorsogon,2023,22.266199111938477,25.14890480041504,28.229644775390625,2028
Sorsogon,2024,21.8355712890625,24.844566345214844,28.113239288330078,2028
Sorsogon,2025,21.399459838867188,24.528478622436523,27.950515747070312,2028
Sorsogon,2026,21.0262451171875,24.241113662719727,27.77060317993164,2028
Sorsogon,2027,20.735549926757812,23.99820327758789,27.597843170166016,2028
Sorsogon,2028,20.519086837768555,23.80069351196289,27.44629669189453,2028
South Cotabato,2023,17.49636459350586,20.576217651367188,24.721235275268555,2028
South Cotabato,2024,17.352264404296875,20.770275115966797,24.947906494140625,2028
South Cotabato,2025,17.109792709350586,20.633882522583008,24.88016700744629,2028
South Cotabato,2026,16.854267120361328,20.444753646850586,24.782577514648438,2028
South Cotabato,2027,16.624731063842773,20.273326873779297,24.690778732299805,2028
South Cotabato,2028,16.428274154663086,20.128692626953125,24.603984832763672,2028
Southern Leyte,2023,20.908935546875,22.492687225341797,24.743309020996094,2028
Southern Leyte,2024,21.85094451904297,24.440658569335938,27.571928024291992,2028
Southern Leyte,2025,22.571125030517578,25.755277633666992,29.573694229125977,2028
Southern Leyte,2026,22.83222198486328,26.301095962524414,30.502193450927734,2028
Southern Leyte,2027,22.867246627807617,26.481090545654297,30.902084350585938,2028
Southern Leyte,2028,22.81641387939453,26.5139102935791,31.068260192871094,2028
Sultan Kudarat,2023,19.539630889892578,22.712177276611328,29.478540420532227,2028
Sultan Kudarat,2024,21.509815216064453,25.09175682067871,32.0976448059082,2028
Sultan Kudarat,2025,22.290912628173828,26.091346740722656,33.264312744140625,2028
Sultan Kudarat,2026,22.59009552001953,26.628990173339844,33.94834899902344,2028
Sultan Kudarat,2027,22.677824020385742,26.94277000427246,34.4436149597168,2028
Sultan Kudarat,2028,22.660396575927734,27.11788558959961,34.804344177246094,2028
Sulu,2023,38.109317779541016,39.71832275390625,42.53227233886719,2028
Sulu,2024,38.29217529296875,40.2613525390625,43.41674041748047,2028
Sulu,2025,38.47095489501953,40.630615234375,43.99787902832031,2028
Sulu,2026,38.554588317871094,40.82887268066406,44.34002685546875,2028
Sulu,2027,38.56657028198242,40.935508728027344,44.56627655029297,2028
Sulu,2028,38.540077209472656,41.00553894042969,44.75144958496094,2028
Surigao Del Norte,2023,22.92340087890625,24.393003463745117,27.24850082397461,2028
Surigao Del Norte,2024,23.558618545532227,25.726287841796875,29.1878719329834,2028
Surigao Del Norte,2025,24.503639221191406,27.047651290893555,30.986019134521484,2028
Surigao Del Norte,2026,24.8275089263916,27.60601806640625,31.932891845703125,2028
Surigao Del Norte,2027,24.980937957763672,27.958892822265625,32.658050537109375,2028
Surigao Del Norte,2028,25.10935401916504,28.249500274658203,33.28083801269531,2028
Surigao Del Sur,2023,30.568696975708008,32.8238639831543,35.81537628173828,2028
Surigao Del Sur,2024,30.243408203125,33.19472122192383,36.78556442260742,2028
Surigao Del Sur,2025,30.2515869140625,33.87113571166992,38.273563385009766,2028
Surigao Del Sur,2026,30.36148452758789,34.549049377441406,39.743892669677734,2028
Surigao Del Sur,2027,30.42452049255371,35.02740478515625,40.84678649902344,2028
Surigao Del Sur,2028,30.416418075561523,35.299163818359375,41.56644058227539,2028
Tarlac,2023,29.526668548583984,31.16175651550293,33.087100982666016,2028
Tarlac,2024,29.64202880859375,32.04130172729492,34.48309326171875,2028
Tarlac,2025,29.73651123046875,32.591094970703125,35.1988410949707,2028
Tarlac,2026,29.68520736694336,32.61977767944336,35.32542037963867,2028
Tarlac,2027,29.655637741088867,32.60736846923828,35.41895294189453,2028
Tarlac,2028,29.63395118713379,32.59235382080078,35.48131561279297,2028
Tawi-Tawi,2023,30.91967010498047,33.39476776123047,37.638671875,2028
Tawi-Tawi,2024,30.554885864257812,33.64726257324219,38.58480453491211,2028
Tawi-Tawi,2025,30.478538513183594,34.08869552612305,39.68821716308594,2028
Tawi-Tawi,2026,30.472061157226562,34.557037353515625,40.750125885009766,2028
Tawi-Tawi,2027,30.425975799560547,34.9344482421875,41.637840270996094,2028
Tawi-Tawi,2028,30.32089614868164,35.19274139404297,42.311729431152344,2028
Zambales,2023,20.591243743896484,23.158855438232422,26.25730323791504,2028
Zambales,2024,20.241609573364258,22.92130470275879,26.19275665283203,2028
Zambales,2025,19.941448211669922,22.717262268066406,26.11162567138672,2028
Zambales,2026,19.69072151184082,22.545316696166992,26.01976203918457,2028
Zambales,2027,19.485450744628906,22.40299415588379,25.92604637145996,2028
Zambales,2028,19.312944412231445,22.282493591308594,25.83565330505371,2028
Zamboanga Del Norte,2023,15.429106712341309,16.62676239013672,18.438987731933594,2028
Zamboanga Del Norte,2024,15.274869918823242,16.543378829956055,18.531509399414062,2028
Zamboanga Del Norte,2025,15.269744873046875,16.641206741333008,18.744848251342773,2028
Zamboanga Del Norte,2026,15.347990989685059,16.800556182861328,19.019319534301758,2028
Zamboanga Del Norte,2027,15.52567195892334,17.07546043395996,19.460512161254883,2028
Zamboanga Del Norte,2028,15.819583892822266,17.48495101928711,20.084739685058594,2028
Zamboanga Del Sur,2023,18.038585662841797,19.834125518798828,22.579492568969727,2028
Zamboanga Del Sur,2024,20.524749755859375,23.130001068115234,26.37677001953125,2028
Zamboanga Del Sur,2025,21.844675064086914,24.0510311126709,26.876964569091797,2028
Zamboanga Del Sur,2026,22.021060943603516,24.1650447845459,26.886999130249023,2028
Zamboanga Del Sur,2027,22.043121337890625,24.19842529296875,26.840744018554688,2028
Zamboanga Del Sur,2028,21.989919662475586,24.171911239624023,26.77365493774414,2028
Zamboanga Sibugay,2023,23.429882049560547,25.762250900268555,28.62688636779785,2028
Zamboanga Sibugay,2024,23.035085678100586,25.581859588623047,28.818511962890625,2028
Zamboanga Sibugay,2025,22.684654235839844,25.389583587646484,28.84516143798828,2028
Zamboanga Sibugay,2026,22.398685455322266,25.219886779785156,28.801376342773438,2028
Zamboanga Sibugay,2027,22.171804428100586,25.078645706176758,28.72888946533203,2028
Zamboanga Sibugay,2028,21.986082077026367,24.9591121673584,28.64747428894043,2028
Abra,2023,34.079654693603516,36.113059997558594,37.0987434387207,2031
Abra,2024,33.30681228637695,35.266387939453125,36.5699462890625,2031
Abra,2025,32.796085357666016,34.57590103149414,36.2926025390625,2031
Abra,2026,32.89122772216797,34.44173049926758,36.351627349853516,2031
Abra,2027,33.13999938964844,34.56761169433594,36.50695037841797,2031
Abra,2028,33.623985290527344,35.13501739501953,37.20195388793945,2031
Abra,2029,34.28704071044922,35.954124450683594,38.113468170166016,2031
Abra,2030,34.926002502441406,36.707672119140625,38.807044982910156,2031
Abra,2031,35.3707160949707,37.21817398071289,39.17325973510742,2031
Agusan Del Norte,2023,20.00011444091797,22.56558609008789,24.495018005371094,2031
Agusan Del Norte,2024,19.38835334777832,22.474990844726562,25.009794235229492,2031
Agusan Del Norte,2025,19.038570404052734,22.23748016357422,25.035690307617188,2031
Agusan Del Norte,2026,18.783958435058594,22.028684616088867,24.99217987060547,2031
Agusan Del Norte,2027,18.664520263671875,21.923179626464844,24.948843002319336,2031
Agusan Del Norte,2028,18.630889892578125,21.891109466552734,24.918855667114258,2031
Agusan Del Norte,2029,18.619293212890625,21.87367820739746,24.878427505493164,2031
Agusan Del Norte,2030,18.592615127563477,21.835466384887695,24.814001083374023,2031
Agusan Del Norte,2031,18.54151153564453,21.7678279876709,24.72571563720703,2031
Agusan Del Sur,2023,23.187625885009766,25.01152801513672,26.383872985839844,2031
Agusan Del Sur,2024,21.935184478759766,23.852005004882812,25.68902587890625,2031
Agusan Del Sur,2025,21.45957374572754,23.501678466796875,25.72286605834961,2031
Agusan Del Sur,2026,22.16802406311035,24.527568817138672,27.11072540283203,2031
Agusan Del Sur,2027,23.17285919189453,25.768667221069336,28.440383911132812,2031
Agusan Del Sur,2028,23.909921646118164,26.594322204589844,29.10943031311035,2031
Agusan Del Sur,2029,24.25910186767578,26.97222900390625,29.298355102539062,2031
Agusan Del Sur,2030,24.32523536682129,27.06786346435547,29.287883758544922,2031
Agusan Del Sur,2031,24.216196060180664,27.00492286682129,29.211591720581055,2031
Aklan,2023,32.97966003417969,34.52696228027344,35.17952346801758,2031
Aklan,2024,31.998291015625,33.6337890625,34.70628356933594,2031
Aklan,2025,31.103147506713867,32.60226821899414,34.02870178222656,2031
Aklan,2026,30.691558837890625,32.05968475341797,33.70061492919922,2031
Aklan,2027,30.75420379638672,32.067562103271484,33.85134506225586,2031
Aklan,2028,31.164670944213867,32.500732421875,34.36812210083008,2031
Aklan,2029,31.758100509643555,33.14801025390625,35.00510787963867,2031
Aklan,2030,32.31280517578125,33.74763107299805,35.509090423583984,2031
Aklan,2031,32.67156219482422,34.130950927734375,35.77543258666992,2031
Albay,2023,21.494863510131836,24.713939666748047,27.184856414794922,2031
Albay,2024,22.203353881835938,25.959901809692383,29.015090942382812,2031
Albay,2025,21.00725555419922,24.944761276245117,28.75210952758789,2031
Albay,2026,20.230857849121094,24.113723754882812,28.37601089477539,2031
Albay,2027,20.63861083984375,24.67373275756836,29.26791763305664,2031
Albay,2028,21.70278549194336,25.95404052734375,30.675209045410156,2031
Albay,2029,22.79863739013672,27.106971740722656,31.61431121826172,2031
Albay,2030,23.53116226196289,27.779705047607422,31.88949203491211,2031
Albay,2031,23.87285614013672,28.073699951171875,31.850181579589844,2031
Antique,2023,26.097639083862305,28.096406936645508,30.15198516845703,2031
Antique,2024,26.048795700073242,28.053131103515625,30.27850341796875,2031
Antique,2025,26.373023986816406,28.3117733001709,30.536985397338867,2031
Antique,2026,26.917293548583984,28.766185760498047,30.875097274780273,2031
Antique,2027,27.453439712524414,29.191503524780273,31.097658157348633,2031
Antique,2028,27.815338134765625,29.46324348449707,31.16751480102539,2031
Antique,2029,27.972070693969727,29.569204330444336,31.13640594482422,2031
Antique,2030,27.968399047851562,29.553123474121094,31.06196403503418,2031
Antique,2031,27.865766525268555,29.46767234802246,30.982940673828125,2031
Apayao,2023,27.885765075683594,31.108192443847656,34.298072814941406,2031
Apayao,2024,26.999401092529297,30.25397300720215,33.59857940673828,2031
Apayao,2025,26.427410125732422,29.636411666870117,33.245330810546875,2031
Apayao,2026,26.77015495300293,30.009323120117188,33.71873474121094,2031
Apayao,2027,27.434072494506836,30.727554321289062,34.38124084472656,2031
Apayao,2028,28.025224685668945,31.370908737182617,34.880897521972656,2031
Apayao,2029,28.356292724609375,31.74646759033203,35.110374450683594,2031
Apayao,2030,28.414100646972656,31.844436645507812,35.1160888671875,2031
Apayao,2031,28.272846221923828,31.7413330078125,34.98753356933594,2031
Aurora,2023,25.48532485961914,29.798900604248047,31.9373779296875,2031
Aurora,2024,23.438091278076172,27.86269187927246,30.545635223388672,2031
Aurora,2025,21.012481689453125,25.1447811126709,28.251422882080078,2031
Aurora,2026,19.530174255371094,23.237255096435547,26.575511932373047,2031
Aurora,2027,19.29212760925293,22.727216720581055,26.279550552368164,2031
Aurora,2028,19.916343688964844,23.314455032348633,27.13555908203125,2031
Aurora,2029,21.096288681030273,24.580087661743164,28.58836555480957,2031
Aurora,2030,22.39655303955078,25.936521530151367,29.904396057128906,2031
Aurora,2031,23.366600036621094,26.888917922973633,30.65792465209961,2031
Basilan,2023,20.836355209350586,25.82574462890625,29.133081436157227,2031
Basilan,2024,17.142824172973633,22.448165893554688,27.068836212158203,2031
Basilan,2025,15.101849555969238,20.682462692260742,26.34208106994629,2031
Basilan,2026,15.130148887634277,21.67061996459961,28.739627838134766,2031
Basilan,2027,17.163991928100586,25.157855987548828,33.75550842285156,2031
Basilan,2028,20.850479125976562,30.078718185424805,39.573204040527344,2031
Basilan,2029,24.09170913696289,33.67781066894531,42.95832061767578,2031
Basilan,2030,25.781219482421875,35.34386444091797,44.072322845458984,2031
Basilan,2031,26.251628875732422,35.80851745605469,44.18355941772461,2031
Bataan,2023,29.546728134155273,31.929275512695312,34.164520263671875,2031
Bataan,2024,28.597551345825195,31.145925521850586,33.82048034667969,2031
Bataan,2025,27.998191833496094,30.473670959472656,33.335487365722656,2031
Bataan,2026,28.082714080810547,30.505619049072266,33.38068771362305,2031
Bataan,2027,28.54883575439453,31.01010513305664,33.86765670776367,2031
Bataan,2028,29.1674861907959,31.691028594970703,34.460201263427734,2031
Bataan,2029,29.718521118164062,32.29291534423828,34.91788101196289,2031
Bataan,2030,30.062658309936523,32.680015563964844,35.16937255859375,2031
Bataan,2031,30.185359954833984,32.845794677734375,35.25428009033203,2031
Batanes,2023,24.258268356323242,26.75459861755371,29.460739135742188,2031
Batanes,2024,24.71187400817871,27.26318359375,30.188636779785156,2031
Batanes,2025,25.508617401123047,27.983501434326172,30.821996688842773,2031
Batanes,2026,26.430171966552734,28.810272216796875,31.457082748413086,2031
Batanes,2027,27.21088218688965,29.509428024291992,31.94283676147461,2031
Batanes,2028,27.70174217224121,29.953039169311523,32.20363998413086,2031
Batanes,2029,27.905593872070312,30.145431518554688,32.27861785888672,2031
Batanes,2030,27.899145126342773,30.15625762939453,32.244110107421875,2031
Batanes,2031,27.775602340698242,30.07004165649414,32.17299270629883,2031
Batangas,2023,37.09640121459961,39.590232849121094,41.721595764160156,2031
Batangas,2024,37.177818298339844,39.86837387084961,42.327598571777344,2031
Batangas,2025,37.35722351074219,40.09630584716797,42.58052444458008,2031
Batangas,2026,37.42835998535156,40.15134811401367,42.63713073730469,2031
Batangas,2027,37.50589370727539,40.201168060302734,42.69186019897461,2031
Batangas,2028,37.620845794677734,40.27845001220703,42.77134323120117,2031
Batangas,2029,37.77716827392578,40.38485336303711,42.86759567260742,2031
Batangas,2030,37.96025848388672,40.503990173339844,42.960365295410156,2031
Batangas,2031,38.15351867675781,40.61924362182617,43.03459930419922,2031
Benguet,2023,4.80659294128418,6.381953239440918,7.934926986694336,2031
Benguet,2024,4.8049774169921875,6.594608306884766,8.60095500946045,2031
Benguet,2025,5.376679420471191,7.574718475341797,10.000747680664062,2031
Benguet,2026,5.91934871673584,8.396821975708008,11.043819427490234,2031
Benguet,2027,6.428089141845703,9.082919120788574,11.837491035461426,2031
Benguet,2028,6.768191814422607,9.486502647399902,12.317034721374512,2031
Benguet,2029,6.997964382171631,9.716673851013184,12.658844947814941,2031
Benguet,2030,7.227237701416016,9.923004150390625,13.03878116607666,2031
Benguet,2031,7.523041248321533,10.208817481994629,13.548693656921387,2031
Biliran,2023,17.534399032592773,21.90079116821289,25.05753517150879,2031
Biliran,2024,17.153335571289062,21.503568649291992,25.151630401611328,2031
Biliran,2025,16.886167526245117,21.07057762145996,24.882686614990234,2031
Biliran,2026,17.025850296020508,21.10395622253418,25.003517150878906,2031
Biliran,2027,17.517818450927734,21.5673885345459,25.558610916137695,2031
Biliran,2028,18.26946449279785,22.332355499267578,26.379314422607422,2031
Biliran,2029,19.08578109741211,23.144826889038086,27.15648078918457,2031
Biliran,2030,19.764692306518555,23.775537490844727,27.672025680541992,2031
Biliran,2031,20.212696075439453,24.138126373291016,27.896509170532227,2031
Bohol,2023,28.30463218688965,28.68852996826172,29.205463409423828,2031
Bohol,2024,28.504436492919922,29.04195213317871,29.738197326660156,2031
Bohol,2025,28.727779388427734,29.394142150878906,30.166223526000977,2031
Bohol,2026,28.860990524291992,29.594738006591797,30.393449783325195,2031
Bohol,2027,28.925092697143555,29.69574546813965,30.50362777709961,2031
Bohol,2028,28.923755645751953,29.703182220458984,30.514509201049805,2031
Bohol,2029,28.877479553222656,29.64596176147461,30.452247619628906,2031
Bohol,2030,28.808385848999023,29.552812576293945,30.346874237060547,2031
Bohol,2031,28.743757247924805,29.461748123168945,30.24525260925293,2031
Bukidnon,2023,20.564159393310547,23.421279907226562,26.101409912109375,2031
Bukidnon,2024,20.24095344543457,23.56448745727539,26.724571228027344,2031
Bukidnon,2025,20.16074562072754,23.668746948242188,27.115245819091797,2031
Bukidnon,2026,20.487796783447266,24.168025970458984,27.760631561279297,2031
Bukidnon,2027,20.946308135986328,24.798593521118164,28.456371307373047,2031
Bukidnon,2028,21.3482666015625,25.35537338256836,29.02524185180664,2031
Bukidnon,2029,21.600393295288086,25.737838745117188,29.40296173095703,2031
Bukidnon,2030,21.69693374633789,25.947158813476562,29.622161865234375,2031
Bukidnon,2031,21.67734146118164,26.030235290527344,29.742774963378906,2031
Bulacan,2023,41.914764404296875,43.300323486328125,44.91627502441406,2031
Bulacan,2024,42.13821029663086,43.89800262451172,45.985660552978516,2031
Bulacan,2025,42.942138671875,45.11457061767578,47.4188117980957,2031
Bulacan,2026,43.4842643737793,45.81546401977539,48.1051025390625,2031
Bulacan,2027,43.72466278076172,46.121089935302734,48.35134506225586,2031
Bulacan,2028,43.70697021484375,46.11064529418945,48.30142593383789,2031
Bulacan,2029,43.54755401611328,45.93141174316406,48.10607147216797,2031
Bulacan,2030,43.3428840637207,45.691490173339844,47.870269775390625,2031
Bulacan,2031,43.1738395690918,45.485931396484375,47.687599182128906,2031
Cagayan,2023,28.833911895751953,30.385944366455078,31.827064514160156,2031
Cagayan,2024,28.36712646484375,30.023475646972656,31.5686092376709,2031
Cagayan,2025,27.991952896118164,29.64032554626465,31.294570922851562,2031
Cagayan,2026,27.943283081054688,29.57453155517578,31.273042678833008,2031
Cagayan,2027,28.07460594177246,29.689884185791016,31.387638092041016,2031
Cagayan,2028,28.26405906677246,29.86811065673828,31.529674530029297,2031
Cagayan,2029,28.41610336303711,30.012767791748047,31.621665954589844,2031
Cagayan,2030,28.488224029541016,30.082624435424805,31.64544677734375,2031
Cagayan,2031,28.483381271362305,30.08163070678711,31.61840057373047,2031
Camarines Norte,2023,21.68663215637207,25.021867752075195,28.035730361938477,2031
Camarines Norte,2024,20.73628807067871,24.811338424682617,28.694442749023438,2031
Camarines Norte,2025,20.631681442260742,24.95026969909668,29.217777252197266,2031
Camarines Norte,2026,21.350461959838867,25.857192993164062,30.23040771484375,2031
Camarines Norte,2027,22.115123748779297,26.709636688232422,30.961570739746094,2031
Camarines Norte,2028,22.572689056396484,27.199478149414062,31.266828536987305,2031
Camarines Norte,2029,22.69971466064453,27.36045265197754,31.30510139465332,2031
Camarines Norte,2030,22.578554153442383,27.29743194580078,31.217769622802734,2031
Camarines Norte,2031,22.304931640625,27.10134506225586,31.079208374023438,2031
Camarines Sur,2023,18.348159790039062,23.391550064086914,29.884689331054688,2031
Camarines Sur,2024,16.63924789428711,20.537614822387695,25.441387176513672,2031
Camarines Sur,2025,16.53258514404297,20.214126586914062,24.658008575439453,2031
Camarines Sur,2026,16.534160614013672,20.193944931030273,24.46210479736328,2031
Camarines Sur,2027,16.46659278869629,20.097007751464844,24.25635528564453,2031
Camarines Sur,2028,16.28636360168457,19.820833206176758,23.851699829101562,2031
Camarines Sur,2029,16.00790786743164,19.370954513549805,23.225597381591797,2031
Camarines Sur,2030,15.689607620239258,18.83966827392578,22.492067337036133,2031
Camarines Sur,2031,15.409590721130371,18.35908317565918,21.83219337463379,2031
Camiguin,2023,15.579070091247559,17.066804885864258,19.1012020111084,2031
Camiguin,2024,16.311269760131836,17.710464477539062,19.79608917236328,2031
Camiguin,2025,17.210224151611328,18.608057022094727,20.635684967041016,2031
Camiguin,2026,17.89805793762207,19.353254318237305,21.32366371154785,2031
Camiguin,2027,18.48004913330078,20.020326614379883,21.93238067626953,2031
Camiguin,2028,18.920915603637695,20.533340454101562,22.374399185180664,2031
Camiguin,2029,19.18912124633789,20.853321075439453,22.627424240112305,2031
Camiguin,2030,19.302461624145508,21.00689125061035,22.74227523803711,2031
Camiguin,2031,19.30899429321289,21.047870635986328,22.777084350585938,2031
Capiz,2023,20.302785873413086,22.92951774597168,25.44599723815918,2031
Capiz,2024,19.178464889526367,22.139123916625977,25.400434494018555,2031
Capiz,2025,19.319063186645508,22.64362335205078,26.434349060058594,2031
Capiz,2026,20.651514053344727,24.663331985473633,29.019977569580078,2031
Capiz,2027,22.229278564453125,26.65606689453125,31.120887756347656,2031
Capiz,2028,23.417442321777344,27.935213088989258,32.083126068115234,2031
Capiz,2029,23.998493194580078,28.5142765045166,32.30850601196289,2031
Capiz,2030,24.11302947998047,28.64459991455078,32.240821838378906,2031
Capiz,2031,23.9327335357666,28.52008056640625,32.08530044555664,2031
Catanduanes,2023,35.276329040527344,38.68074417114258,41.44465637207031,2031
Catanduanes,2024,33.187225341796875,36.53146743774414,39.77521514892578,2031
Catanduanes,2025,31.834884643554688,34.864463806152344,38.3486328125,2031
Catanduanes,2026,31.963930130004883,34.9521369934082,38.69275665283203,2031
Catanduanes,2027,32.982810974121094,36.109920501708984,40.05500793457031,2031
Catanduanes,2028,34.29844284057617,37.60688018798828,41.57265853881836,2031
Catanduanes,2029,35.45362091064453,38.87764358520508,42.62885665893555,2031
Catanduanes,2030,36.15348815917969,39.640018463134766,43.11393356323242,2031
Catanduanes,2031,36.404598236083984,39.938392639160156,43.22502899169922,2031
Cavite,2023,36.778709411621094,39.209896087646484,41.00547790527344,2031
Cavite,2024,36.30064392089844,38.92750930786133,40.998802185058594,2031
Cavite,2025,35.76449203491211,38.39241409301758,40.64136505126953,2031
Cavite,2026,35.50608825683594,38.10956954956055,40.465576171875,2031
Cavite,2027,35.541046142578125,38.115501403808594,40.54853057861328,2031
Cavite,2028,35.81781768798828,38.36542510986328,40.82829666137695,2031
Cavite,2029,36.19560623168945,38.71644592285156,41.15119934082031,2031
Cavite,2030,36.52996063232422,39.02644729614258,41.39458084106445,2031
Cavite,2031,36.73889923095703,39.220237731933594,41.519309997558594,2031
Cebu,2023,31.58221435546875,33.16720962524414,34.713356018066406,2031
Cebu,2024,31.615819931030273,33.25463104248047,35.06673812866211,2031
Cebu,2025,31.93528938293457,33.580257415771484,35.54121780395508,2031
Cebu,2026,32.653465270996094,34.38739013671875,36.40766906738281,2031
Cebu,2027,33.38325119018555,35.19513702392578,37.14460754394531,2031
Cebu,2028,33.848899841308594,35.69483184814453,37.51383972167969,2031
Cebu,2029,34.01428985595703,35.86479187011719,37.57606506347656,2031
Cebu,2030,33.953792572021484,35.79401779174805,37.45120620727539,2031
Cebu,2031,33.765384674072266,35.58565902709961,37.237728118896484,2031
Davao De Oro,2023,22.352481842041016,27.948169708251953,31.995376586914062,2031
Davao De Oro,2024,20.850107192993164,27.205310821533203,32.30885314941406,2031
Davao De Oro,2025,19.421438217163086,25.92473602294922,31.812719345092773,2031
Davao De Oro,2026,19.209047317504883,25.955408096313477,32.356422424316406,2031
Davao De Oro,2027,19.850780487060547,26.86353302001953,33.41692352294922,2031
Davao De Oro,2028,20.6223087310791,27.766653060913086,34.163978576660156,2031
Davao De Oro,2029,21.12512969970703,28.295654296875,34.417694091796875,2031
Davao De Oro,2030,21.29938507080078,28.479345321655273,34.384300231933594,2031
Davao De Oro,2031,21.221027374267578,28.437908172607422,34.249961853027344,2031
Davao Del Norte,2023,14.976635932922363,16.80765724182129,18.422527313232422,2031
Davao Del Norte,2024,15.109651565551758,17.201629638671875,19.141265869140625,2031
Davao Del Norte,2025,15.359024047851562,17.500041961669922,19.495229721069336,2031
Davao Del Norte,2026,15.593043327331543,17.7417049407959,19.748245239257812,2031
Davao Del Norte,2027,15.8019380569458,17.956192016601562,19.980907440185547,2031
Davao Del Norte,2028,15.99397087097168,18.155441284179688,20.19477653503418,2031
Davao Del Norte,2029,16.151079177856445,18.31612205505371,20.36130714416504,2031
Davao Del Norte,2030,16.26101303100586,18.424575805664062,20.469572067260742,2031
Davao Del Norte,2031,16.324262619018555,18.48177719116211,20.525665283203125,2031
Davao Del Sur,2023,22.138450622558594,23.959529876708984,25.05166244506836,2031
Davao Del Sur,2024,21.709449768066406,23.51573371887207,24.9249267578125,2031
Davao Del Sur,2025,21.546308517456055,23.256011962890625,24.982929229736328,2031
Davao Del Sur,2026,21.6754093170166,23.245201110839844,25.09918212890625,2031
Davao Del Sur,2027,21.888853073120117,23.37509536743164,25.25555419921875,2031
Davao Del Sur,2028,22.265625,23.799692153930664,25.757614135742188,2031
Davao Del Sur,2029,22.78474235534668,24.423015594482422,26.434255599975586,2031
Davao Del Sur,2030,23.303739547729492,25.026630401611328,26.99068832397461,2031
Davao Del Sur,2031,23.685583114624023,25.462074279785156,27.317628860473633,2031
Davao Occidental,2023,23.446557998657227,27.436798095703125,30.125225067138672,2031
Davao Occidental,2024,19.91484832763672,24.251829147338867,28.114437103271484,2031
Davao Occidental,2025,17.451210021972656,20.000980377197266,22.73472785949707,2031
Davao Occidental,2026,17.3049259185791,19.713441848754883,22.52847671508789,2031
Davao Occidental,2027,17.845352172851562,20.899412155151367,24.581520080566406,2031
Davao Occidental,2028,18.97262954711914,23.054141998291016,27.713924407958984,2031
Davao Occidental,2029,20.358783721923828,25.056289672851562,29.952716827392578,2031
Davao Occidental,2030,21.274211883544922,26.073528289794922,30.726898193359375,2031
Davao Occidental,2031,21.66893196105957,26.439258575439453,30.858413696289062,2031
Davao Oriental,2023,19.967262268066406,21.483978271484375,23.5528507232666,2031
Davao Oriental,2024,20.452478408813477,22.33346176147461,24.710309982299805,2031
Davao Oriental,2025,21.406902313232422,23.448484420776367,25.830276489257812,2031
Davao Oriental,2026,22.242036819458008,24.36374282836914,26.60631561279297,2031
Davao Oriental,2027,22.695247650146484,24.849590301513672,26.941543579101562,2031
Davao Oriental,2028,22.782243728637695,24.94515609741211,26.94042205810547,2031
Davao Oriental,2029,22.5976619720459,24.755157470703125,26.719940185546875,2031
Davao Oriental,2030,22.256221771240234,24.395414352416992,26.381927490234375,2031
Davao Oriental,2031,21.890310287475586,23.99912452697754,26.038211822509766,2031
